NA	sentiment	tweet
2.64174E+17	negative	@erickmartin oh wow! Did you just trade Elvis? I\u2019m just saying @the_chance44 may not like you! :)
2.64247E+17	negative	@hwangprincess Tumblr keeps eating my messages. Something came up tho sobs. ;__; I\u2019ll tell everything tomorrow/tonight. I love you lots ;;
2.63823E+17	negative	#TalkLikeYourBestFriend C\u2019mon Big Ben! You\u2019ll never get another ring if you keep throwing pick sixes all the time! @AndrewBurgess95
2.64221E+17	neutral	Im moving to California on the 16th
2.64238E+17	negative	Mao\u2019s cult may have no place in China\u2019s future: As tension increased on the border with India in the early 1960\u2019... http://t.co/ebPytToX
2.55723E+17	positive	The Spanish national manager Vicente del Bosque believes Sunday\u2019s El Clasico set the perfect example: http://t.co/sb47A4Ma
2.64255E+17	negative	Drake\u002c lil Wayne\u002c dr dre\u002c wiz\u002c Mac\u002c all dem haters gonna be jealous of our tweets in the sun rise motha fuckas @kstoj05
2.64074E+17	neutral	New Orleans Saints live updates from Joe Vitt\u002c Drew Brees press conferences: Vitt\u002c Brees talk about Monday night... http://t.co/ZIgrKu3e
2.64219E+17	neutral	Tomorrow : The Red Devils are going to meet The Gunners \u002c Manchester United against Arsenal \u002c 8:45PM Live On ESPN & ESPN HD . #GGMU
2.64231E+17	positive	"\""Watched one of my fave 2011 movies for the 3rd time.Never fails to make me giggle while making me cry and touch my heart.\""-Makoy Gamboa\u002c FB"
2.64211E+17	neutral	"This \""Heat fan\"" asked me \"" did y\u2019all know Ray Allen plays for The Heat. I was watching the game Tuesday and I was like what? -.-"
2.63679E+17	neutral	TOMORROW come see ALL IN! at LA\u2019s Comedy Central space. It\u2019s FREE but you need a reservation- call 323-960-5519 http://t.co/t9NgiMyt
2.60845E+17	negative	Sooooo.... we think you Whovians may have just crashed the People\u2019s Choice Awards site. - doctorwho: Or\u002c... http://t.co/m0y72fPv
2.29266E+17	neutral	@ZeeAyy @SHAZvampz Hahahaha! Busted. I just met Hib today hahaha! Ok on monday kiter buke together gether! :D Free labour included tak? O.o
2.64111E+17	negative	Check it out! --> Report: Steelers can\u2019t find hotel\u002c to travel Sun. http://t.co/tYDbTITf
2.64101E+17	neutral	Everton at Fulham: Q&A with Cottagers Confidential - Everton  travel to  Fulham  on Saturday\u002c and we talked to  Kris... http://t.co/DUtoISfm
2.60574E+17	neutral	@ChrisWarcraft just throwing it out there\u002c Huntsman was the only candidate\u002c including 3rd parties\u002c who had all 3 on his platform.
2.62877E+17	negative	Demba Ba is a doubt for Newcastle Utd\u2019s trip to Anfield on Sunday after he limped off yesterday.  The problem... http://t.co/dmqePF7L
2.63871E+17	neutral	The Blazers aint shit tho lmao wait for the Hawks game tomorrow
2.64249E+17	positive	@MissAuroraSnow did you buy or rent ? will discuss on skype all this :) sat :)
2.64195E+17	positive	"\""@RikkiRick: Drake may not be the best to y\u2019all but to me he is!\"" & meeee"
2.40438E+17	neutral	"\""My Pain may be the reason for somebody\u2019s laugh\u002c but my laugh must never be the reason for somebody\u2019s pain.\"""
2.51488E+17	negative	Get the Concords in December\u002c get my camaro into an accident with a brand new civic and get a ticket on top of it
2.64155E+17	neutral	This has to be the 30th time grown ups has been on FX in the past 3 weeks
2.63986E+17	neutral	For Throwback Thursday\u002c Elvis and the Beatles...Two huge icons. Which do you like better? Discuss!
2.6386E+17	positive	Dwight Howard is dominating this game 29 pts & 9 rebs with 15 minutes left in the game (3 mins in 3rd & whole 4th qtr) #LakersPride
2.64195E+17	negative	I still don\u2019t understand the joke behind Motor boatin\u2019......I\u2019ll ask Tom tomorrow morning. (wink-wink)
2.63926E+17	neutral	Stoke will make a January move for Blackburn\u2019s Martin Olsson and Newcastle are fighting Napoli and Roma for Rive... http://t.co/QAhc1Vsp
2.44753E+17	neutral	@timtams3 track down one Gary Ablett and check the go with the lovely Lauren. Don\u2019t fail me lol\u002c I may need to frock up for the Brownlow
2.62981E+17	negative	Demba ba injury not so serious so he should be fit for Liverpool this Sunday lets hope he scans ok that\u2019s the main thing
2.64247E+17	neutral	On Monday im going to eat so much you might as well call me Jordan and Ally. Im so fucking hungry.
2.64069E+17	positive	Some analysts are beliving that Tony Romo will have a win against the Falcons Sunday night...yeah ok.
2.62307E+17	negative	Whoever is sat next to me tomorrow beware. If we score you may get raped like when Tim Howard scored.
2.63853E+17	negative	@TurnOnTheJets #Jets get Big Ben off the field on 3rd down I\u2019m convinced we win. Everything changes. I\u2019m depressed now @mikejets22 @CGROSS97
2.57127E+17	positive	We declare heaven is invading NLC for October 31 outreach. Father as it is n heaven we say so it is n r outreach. Sick will be healed
2.6292E+17	positive	Great weekend...Roll Tide victory\u002c browsed flea market (played with all the animals)\u002c now @ work...Monday...chilly Monday... :-/
2.6019E+17	negative	Ike Taylor is the worst starter in the NFL....He must work hard & finish 1st in all sprint drills...How is he still starting?
2.63872E+17	neutral	@OhTRIGGA exactly\u002c we play again this Friday and Saturday\u002c against Bucks and the Wizards
2.64229E+17	neutral	@OpTicMiDNiTE Texas\u002cHouston When i meet with him tomorrow i will tell him how many copy\u2019s i need would you like one with a case or no case
2.64086E+17	neutral	Oh dear Howard Webb is the referee for the ManU V Arsenal game on Saturday at Old Trafford.
2.63476E+17	neutral	@NBCTheVoice  @Mari55aAnn I haven\u2019t screamed that loud at the tv since Sun when the Pats kicked it across the pond.
2.6421E+17	positive	@bananapielord Serious talk If you and Tyler do a DayZ thing\u002c I can hook you up with a server.  Skype :Ocdsupertoaster <3 Cell : Dinner 1st
2.63804E+17	positive	The Series Finale Date of Gossip Girl Will Be December 17 - They say don\u2019t cry because it\u2019s over\u002c smile because it h... http://t.co/nLAXPN81
2.63649E+17	negative	Call us superstitious...our condo does not have a 13th floor. Some Wiki thoughts on the origin of that tradition: http://t.co/BnGepbeC
2.57284E+17	neutral	If OSU runs something like that little pop pass they did in the Sugar Bowl a couple years ago\u002c they probably score on this 4th down.
2.63946E+17	positive	@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL
2.58899E+17	positive	Chris Jericho\u2019s @fozzyrock have just announced The VooDoos & Eazy Tiger as support for their show at @academydublin on Sat Nov 30th!
2.57299E+17	neutral	1/4th of the way through 30 Rock season 6. I\u2019m on my way.
2.64259E+17	negative	He needs to win against the Clippers tomorrow or hell will start to rain down on his ass !
2.63457E+17	negative	Chalmers is gonna get fined soon\u002c that the 2nd flop so far?
2.63802E+17	neutral	I\u2019m going to Black Light Burns at Underworld\u002c Camden in London\u002c United Kingdom - Feb 14 http://t.co/Kge20qvk
2.59753E+17	neutral	@jah_alpha and todd!! Need to see it! Might watch it tomorrow night! Firework central round here tonight #broxburnmorons
2.64111E+17	neutral	And with the almost guaranteed draft day swap of picks\u002c the Pats will get a 4th rounder back when they inevitably move down in the draft.
2.62461E+17	neutral	12th annual #Intersex Awareness Day marked around the globe http://t.co/3fXle11n via @PinkNews
2.6346E+17	negative	why is Chris Bosh so fuckin\u2019 ugly -__- the world may never know.
2.64017E+17	positive	"@NiallOfficial I look forward to see you with Liam\u002c Louis\u002c Zayn and Harry in \""Dancing with the Stars\"" in France saturday! :)x"
2.63748E+17	neutral	While everyone is out in the freezing cold Trick or Treating\u002c I sit here watching White Collar. Yes\u002c this is how I spend my October 31st.
2.6421E+17	neutral	I rememeber I was an 8th grader & In a while were about to be Jr\u2019s WOW .
2.64253E+17	positive	A never-ending gold rush in China: China\u002c the largest producer of gold\u002c may also become the biggest consumer of ... http://t.co/G25mY8fp
2.64003E+17	negative	@mickygray33 were you shocked at how poor Sunderland were on Tuesday night against a small town from Yorkshire ?
2.64237E+17	negative	JK bless that this Sunday is the season finale of Downton Abbey. I don\u2019t know how much more crying I can take.
2.64247E+17	neutral	@NinaDisco @jordant669 I wonder how it feels to make every girl in the 8th grade cry...Jordan how does it feel?
2.64081E+17	neutral	Winter Classic 2013 won\u2019t be canceled Thursday: The NHL will not be canceling the 2013 Winter Classic on Thursda... http://t.co/6qxP63Wv
2.64216E+17	positive	YEAH HAWKS! Going to the ship for the 3rd consecutive year! So proud of everyone -- let\u2019s conquer Gordon\u2019s stupid grass field! #notupinhere!
2.64168E+17	neutral	@OMG_itsnenii @ambardiazx3 oh Wordd\u002c Ard well say no more\u002c me and Andy gone be back up there on the 8th of november\u002c
2.35387E+17	neutral	@ashsmithco only one full day left to look after Pat & Pipa will land @ Bristol 00.55 Thurs morning home by 02.00 hrs
2.59014E+17	neutral	lol 7th grade boys\u002c don\u2019t tweet about hitting the gym when you\u2019re probably just eating cheetos & jackin it to wizards of waverly place
2.53871E+17	neutral	@ProducerSusan I want Mark\u2019s thots comparing/contrasting Romney from last nite 2 what may have been Santorum; this from Santorum supporter
2.6375E+17	neutral	LSU Coach Les Miles said BCS title game has no bearing on Saturday\u2019s matchup with Alabama http://t.co/YNoxqmN5
2.63507E+17	neutral	"As much as I\u2019d like to finish \""Red Tails\u002c\"" I gotta hit the rack. Tomorrow\u2019s my boss\u2019 last day at work after 15... http://t.co/MOvsyf1W"
2.64246E+17	neutral	@amazingdegrace got time for a Skype tonight/tomorrow? Want a pre game chat\u002c last day in before vacation is Saturday.
2.62535E+17	positive	@joeovies the run worked for 3 plays. great. and that drive in the 3rd when TOB took it out of glennon\u2019s hands in the RZ? TOB being TOB
2.64173E+17	neutral	@alex_sais: And the season begins!!!! Plymouth tomorrow to debut our programs! #TeamUSA #Skyliners
2.63708E+17	neutral	21 to go for Alex Smith! #49ers MT @caplannfl: Tom Brady wins AFC player of the week for the 22nd time in his career\u002c tying Peyton Manning.
2.55301E+17	positive	The goal-celebration I did when I scored my 2nd goal in the EL CLASICO last Sunday is dedicated to Ellai\u002c my loved one.
2.45753E+17	positive	#NW Red Tails for the 1st time!!!
2.59787E+17	neutral	"\""The Man who won the Sugar Bowl may have just won the Backyard Brawl\"" #GOBLUE #BEATSTATE #HAILTOTHEVICTORS #PUREMICHIGAN"
2.58447E+17	neutral	Tina Fey to co-host 2013 Golden Globes: London\u002c Oct 17 : `30 Rock\u2019 star Tina Fey is set to reunite with fellow U... http://t.co/cUSyefCj
2.64105E+17	neutral	A midweek storm on the horizon? Be aware as this storm may bring significant impacts to New England: http://t.co/nBrRCVfx
2.64077E+17	positive	All new Teen Mom 2 this monday\u002c I really wanna see it.
2.60198E+17	negative	@Loca_Lesley Well have to have a defensive stand at the beginning of the 3rd. But lord knows Ike Taylor will get beat deep
2.6239E+17	neutral	Found the game on in Aussie!!! Even though it\u2019s Sunday afternoon...ROLL TIDE!!!
2.62615E+17	positive	What would complete my Sunday: The Patriots winning and the bumblebees(steelers) losing. :)
2.62721E+17	neutral	who ever wins LSU vs Bama this saturday is going to the National Championship
2.6385E+17	negative	@Raptors have no one to blame in the home opener loss - to the Pacers - Except themselves. Lots of bad shots in the 4th! #Toronto #Raptors
2.63657E+17	positive	What time is it? @Chilitime Thurs at 8PM! Improv favorite Comedy Central\u2019s Bob Biggerstaff! $5 with promo code: CHILI http://t.co/AMDIoYkQ
2.6422E+17	negative	Ew \u002c School tomorrow \u002c it gets tiring making straight A\u2019s -__-
2.64224E+17	neutral	@MissNealinHeels yes I just watched it. It comes in ABC and yes I think it would be. New episodes come on ABC at 9:00 every Thursday
2.64012E+17	neutral	#Broncos Peyton Manning named AFC Offensive Player of the month. It\u2019s his 5th such honor\u002c second to Tom Brady\u2019s 6\u002c tied w/ TD.
2.64095E+17	neutral	"Sometimes you have to look at your life and your choices. And yes for the 10th time I will be telling my hairstylist I want \""the Zayn Malik\"""
2.63332E+17	neutral	LSU needs to do one thing to beat Bama. Run! And stop the Run! Win it in the 4th quarter\u002c GEAUX TIGERS!!
2.64217E+17	positive	"YAAAAAY! Jason is my FAVE!!! \""@TheXFactorUSA: ...and like that\u002c @jasonbroccoli becomes the 6th act in the Top 12! #xfactor\"""
2.64256E+17	negative	Watching bad reality television with Drew before he leaves for Georgia tomorrow. Bad reality TV...is that redundant? Haha #ILoveMyBestFriend
2.64213E+17	neutral	@justinbieber tomorrow is the justin bieber consert in louisville kentucky i hope i the OLLG
2.57277E+17	neutral	Matt Flynn may possibly not be as good as Peyton Manning is but he was the second decision for the Miami Dolphins. U... http://t.co/DiqlAOSs
2.55389E+17	positive	Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th frm 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB&HIB. LEAVE THE BULLSHIT AT THE DOOR.
2.63683E+17	neutral	Look for me with my free Jordan Jefferson sign on college gameday this Saturday. Fuck bama
2.6423E+17	neutral	Vallejo this Saturday\u002c Nov 3rd at Concert Pub Galleria in Houston\u002c TX! Showtime @ 10pm. H-town hope to see you there!
2.64181E+17	positive	Park Shin Hye will have a Fan Meeting in the Philippines on March! Is it true? o.0 @fae016
2.56613E+17	negative	@_KidTurtle chandler & him were going to trade Concords & cool greys\u002c but I was going to tell Da\u2019Shon to not bring them tomorrow.
2.64208E+17	positive	@SoonerSweethert Jason will prove himself again tomorrow when he sells out stadiums in more record times.
2.5973E+17	neutral	@AyrtonMatthew Oh i\u2019ve got Tim Howard tomorrow as well! how many points you get today?
2.63467E+17	neutral	You\u2019ve seen the Honey Badger video: http://t.co/6QoeR8W1. Now get the pizza: sun-dried to... [pic]: http://t.co/8d986mwZ #foursquare
2.63339E+17	neutral	@_DanGolden And maybe I\u2019m playing Devil\u2019s Advocate\u002c but the same person may have written the Wiki entry as sent out the release.
2.63946E+17	neutral	monday is going to be so strange when i go back to school to get my GCSE stuff
2.64213E+17	negative	4th quarter Westbrook (Honey Badger) is going to miss James Harden. #ThunderUP
2.59463E+17	negative	I have to be up by 6:30 tomorrow for the Rose Parade thingy\u002c the band is playing in it. I don\u2019t even like marching!
2.6388E+17	positive	@Bijon_Keswani If we can find a partner for Suarez in Jan\u002c great. Sterling becomes an impact sub. Then in the summer\u002c get a proper 10 and
2.64246E+17	positive	I just saw on tv that Teen Mom 2 is coming out with a new season November 12th\u002c can\u2019t wait to see it!
2.60826E+17	neutral	Who\u2019s getting a picture with Chris Jericho on Friday?  http://t.co/m0EePWBL http://t.co/s2zz6VWO
2.64192E+17	negative	@KevinBossman the #Chiefs are missing your presence down the seam. What happened to the #Chiefs that played in the 1st half of Atl game?
2.6224E+17	neutral	Cant tell from up in the upper deck\u002c but looks like TOB may be wearing skechers to a fb game...
2.63834E+17	negative	Teen Mom 2 comes back Monday. Still not as good as the first teen mom tho...
2.62923E+17	positive	Jim Brown praises Trent Richardson - Rookie running back Trent Richardson did more than win Sunday\u2019s game for the Br... http://t.co/OCx91jjg
2.54947E+17	neutral	Whose goin with me to get those Concords in December?
2.64256E+17	negative	Getting off of Twitter for tonight im gonna get on Tumblr then bed goodnight oh yeah & I WON\u2019T BE HERE THIS WEEKEND SO NO TWITTER TIL SUNDAY
2.64202E+17	positive	The sit down with Peyton was gr8..He opens up alot. Tune in Sunday on the Nfl today on CBS.
2.64253E+17	positive	@machinegunkelly pumped too see you in Tucson on the 27th dude!!! #LaceUp
2.40012E+17	neutral	@_superfreak_ Absolutely both gigs\u002c the Su Casa Beach Tent is on from 12 noon-7 on Saturday if you come to that you\u2019ll see Rose Parade!
2.61499E+17	neutral	Anyone help me i need to write a poem due tomorrow about martin luther king jr.
2.64218E+17	positive	Happy Motha Fuckin Birthday to my wife\u002c Mi Dupes @nyesosweet<3 Love you so much\u002c thankful your still rockin wit me. May God bless you xoxo
2.47981E+17	negative	Lil Mouse and the buffoons that support his foolishness set the black race back 400 years... Dr. King didn\u2019t march for that foolishness...
2.60113E+17	positive	Cant wait to go meet the cast of Being Human on Tuesday. Be jealous\u002c bitches.
2.63259E+17	neutral	The department of labor on MLK in Atlanta is having a job fair November 8th 10: 00 am to 2: 00pm even doing on the spot interviews
2.63248E+17	neutral	Oct 30 1974- The Rumble in the Jungle boxing match between Muhammad Ali and George Foreman takes place in Kinshasa\u002c Zaire
2.6391E+17	neutral	@davidhepworth Went for tea at Claridges on Tuesday morning with someone who used to go to Elvis\u2019 place in Bel Air for jamming sessions.
2.62582E+17	positive	Watching Underworld with Jace\u002c having a pretty nice Sunday.
2.62966E+17	neutral	Top SEC teams have chance to play in the Cotton Bowl and Jan. 1 games: Capital One and Outback. As for the Pac-12: Alamo\u002c Sun\u002c Holiday\u002c etc.
2.64111E+17	neutral	White Collar returns in January??? Are you kidding me?! >:-[
2.58977E+17	neutral	Need to get myself the Muhammad Ali hoody from @Riskcouture ...payday tomorrow #hmmm
2.63416E+17	positive	David Bowie may be the first celeb I\u2019ve seen who could make mugshots look like a photoshoot for Calv http://t.co/LjfnErzF
2.55035E+17	positive	El Classico\u002c a few minutes of Louis Walsh crying about something then Homeland\u002c not a bad Sunday nights viewing
2.48585E+17	neutral	black dude just set civil rights movement back 300 yrs. Dr.King is rolling in grave wishing he\u2019d called in sick 4 that march in DC. #XFactor
2.63593E+17	negative	@JT1242 @lampauski @pete_sl kirk is true that your a twisted sexuall killer from the 4th dimension?
2.63306E+17	neutral	Reminder for PCA students\u002c smalls groups will be packing up the Operation Christmas Child shoe boxes tomorrow\u002c so bring in your stuff!
2.6411E+17	positive	@JKCorden enjoy your last night in swansea! Thursday is all about sin city #sinsavers
2.64259E+17	neutral	@V_Global: F2 DUBAI  3 Nov\u002c 7PM onwards with @thevchief\u002c some VPs\u002c and Directors! Check FB for details! @QNetOfficial @qnetarabic
2.6425E+17	positive	"Five weeks of intense rehearsals almost complete! Last rehearsal day tomorrow before the JBSA cast travels to Singapore! \""Take a bow!!"
2.63775E+17	negative	@You_TaeBo_Hoe Ben has said his 1st SB he played like shit and against the Packers he played ok but 3 picks hurts
2.64259E+17	neutral	November 2nd: Google doodle honoring the birthday of the Nobel prize awarded Greek poet Odysseas Elytis. Morning tweeps http://t.co/gNftbM0H
2.58842E+17	positive	Beingsalmankhan is wearing  Being Human  T. shirt in Po po Song of #SOS.. which is very Special thing... He is doing it 4 1st time on screen
2.63885E+17	neutral	Going to Baylor on the 9th
2.64242E+17	neutral	@proudliberal63 really debating Florida. Need to look at a few more sources and color it tomorrow.
2.64225E+17	negative	Only my brother would lose his ipod the 2nd day he gets it #biggestretard
2.63825E+17	positive	Yay teen mom 2 starts Monday! But the only reason I watch it is for @TM2LeahDawn :) #TeamLeah
2.62767E+17	positive	The only good thing about this entire day is that notre dame was ranked 3rd to go to the national championship
2.64202E+17	neutral	@Marino_PC I may have over did the score but I still think Alabama is gunna win
2.63021E+17	positive	Wow\u002c Colin Powell going to CMU for MLK Jr. celebration in January. That\u2019s cool. A big name for little CMU.
2.64209E+17	neutral	@ThisIsCaliLuv ima see u Sunday when you get to ATL
2.63916E+17	neutral	Is announcing an award the same as presenting it? B/C K is announc it 11/1 but what about the actual Golden Globes show in january?
2.63354E+17	neutral	During those 33 years\u002c Iowa\u2019s winning percentage among teams from the BCS leagues plus strong independents ranks 24th (29th on the whole)
2.6261E+17	neutral	Q1 1:45. Trent Richardson rushed right to the Cleveland 43 for 1 yard. 3rd & 2.
2.62702E+17	neutral	Sandy is expected to make landfall sometime Monday night along the New Jersey shore\u002c bringing 3 to 6 inches of... http://t.co/u1r41yX3
2.64124E+17	positive	@ScarleyByrne hi \u002c you are inspires me and so may fans !!!! I need you here in Brazil !!!!!! you read the casual vacany ???
2.64225E+17	negative	@davidcorrey this is so wrong\u002c David! But here in Brazil you already got the X FACTOR! Dont worry\u002c brazilian boy :) c\u2019mon!
2.59876E+17	negative	"\""@FactsAboutMitt: @MittRomney falsely claimed he saw his father march with Martin Luther King Jr.  http://t.co/6I5JYxIQ\"" #Facts #Truth"
2.61981E+17	neutral	Midnight phone call from @StevenMunro95 filling me in about his mad antics tonight! May as well start calling him Muhammad Ali from now on..
2.42835E+17	neutral	looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored
2.6425E+17	negative	@TheXclass @toddstarnes Actually Todd here is starving for a theocracy; nothing new under the sun. Fox fans those flames. Easy to sell fear
2.63625E+17	positive	@cbessex Geaux Tigers! I\u2019ll be in Death Valley Saturday night for the Game of the Century III
2.61872E+17	neutral	@Pike_JSpell are y\u2019all going to come jam with the Contraband tomorrow?  #loudguitar
2.64219E+17	neutral	I should go to MC and SC game tomorrow \u002c Just so that I can brag on the BEARCAT and complain about what both teams do.
2.63458E+17	neutral	@shaneagmurphy you a Pats fan yet after seeing the best in the business on Sunday?
2.6408E+17	positive	@RealMikeyP haha aight...I also semi trust Alex Smith now after he covered on Monday like that
2.63418E+17	negative	i swear i\u2019m just gonna kirk if somebody come out their mouth wrong tomorrow\u002c cause i can\u2019t take that shit no more
2.62704E+17	negative	I may be a Patriots fan but I was really hoping the cowboys would win.....I really hate the Giants....with all my heart....and more...
2.64161E+17	neutral	"\""Hey\u002c you\u2019re missing Beauty and the Beast\u002c Vampire Diaries & Grey\u2019s Anatomy right now on TV. Saturday is Merlin\"" - @costelloek15 #sisterlife"
2.61799E+17	neutral	Emile Heskey scores two goals for the Newcastle Jets in win over the Victory | Herald Sun: http://t.co/DZi6GfiZ via @TheHeraldSun
2.64252E+17	negative	"@CaileighScott BREAKING: I just learned \""on to\"" is two words. It\u2019s like 2:30am and I have a stomachache. Skype tomorrow? Goodnight lovely!"
2.50982E+17	positive	"Best attitude for living: \""My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the Reason For Somebody\u2019s Pain."
2.64217E+17	positive	Apple filed its annual 10-K report with the SEC for FY2012 on Wednesday\u002c showing just how much the company has grown. http://t.co/0Gpu8KpS
2.61177E+17	neutral	Praying Wednesday can beat manager less Rovers. Hoping Jordan Rhodes forgets he put 4 past us last season! #swfc
2.64205E+17	neutral	If you are looking for a laid back guy\u002c consider Wisconsin. Share him please\u002c your share may be the one to save... http://t.co/nR8pefpl
2.64253E+17	negative	LAKERS NOTEBOOK: Nash listed as doubtful for showdown with Clippers: Steve Nash and Kobe Bryant sat out ... http://t.co/aElumTSD #lakers
2.64218E+17	positive	Manchester United can return to the top of the English Premier League on Saturday should they defeat Ar... http://t.co/Cj7JX9mW #Arsenal
2.64225E+17	neutral	@JWalters9 @rrrrgo @AClem318 @hsmith72090 im pumpkin carving again and watching the Alabama vs. Lsu game saturday night!
2.63954E+17	negative	"Get ur excuses in early lol\""@MCRisBLUE: Cant see us beating West Ham on sat not now that Howard Webb is on loan to the hammers for the game\"""
2.64237E+17	negative	You know you are desperate of answer when you see the 2nd page of google.
2.62913E+17	positive	@megga_balls may consider watching it tomorow then. Daniel radcliffe good in it like?
2.61631E+17	positive	starting the 2nd season of Being Human\u002c lol\u002c that was quick
2.64218E+17	neutral	IT\u2019S FRIDAY! And if you ignore Rebecca Black\u002c you\u2019ll be coming down to Camberwell for some Friday night hobby.... http://t.co/g975FHfM
2.64206E+17	positive	@lilmex2014 We both did.But it was so good.Ithink the best part was when we were hiding from @Nicole_Bethanyy &Tyler since we sat together.
2.64248E+17	positive	Welp\u002c I made it to #MLG Dallas... even the speed limits are bigger in Texas O.o Tomorrow\u002c Sat\u002c Sun... INTERVIEWS!!! keep an eye out :)
2.63169E+17	negative	Miss you - Aaliyah on repeat. too many lost ones pop in my mind. Tribute to them may be on the way from me...look out
2.6426E+17	neutral	Flight from Vancouver to Montreal. View right window. Flying high above the clouds into the sun. http://t.co/mmhT5mWX
2.64229E+17	positive	This week has been a good week. Got the NBA package free on DIRECT TV until Nov 6th. NBA is fantastic!!!!
2.56187E+17	neutral	Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing http://t.co/2IraOwWB
2.6401E+17	positive	Still yet to get really excited for Anfield on Sunday.......surely the run must end sometime???
2.62249E+17	negative	Very gruesome terrible injury for Marcus Lattimore (2nd year in a row) be strong\u002c the injury was similar to Mcgahee from 2003 Fiesta Bowl.
2.61613E+17	negative	Former LSU QB Jordan Jefferson was arrested w/ the Honey Badger. Daddy Miles can\u2019t save you this time and let you start on Saturday.
2.63789E+17	negative	@CalvLyfeson Except for the part where because of lack of depth we also had to play Gerrard\u002c Suarez for a bunch\u002c which may screw us....
2.63054E+17	neutral	The Patriots are scheduled to hold just one practice thid week\u002c on Thursday. Players are off Wednesday and Friday.
2.64054E+17	neutral	Penalty goal kick by Bronwyn Corrigan of Queens misses on final play of 1st half. St. FX leads Queens 21-3 at the half.  #CISwrug12
2.64219E+17	negative	"\""@Bobbieliciouss: Don\u2019t think i\u2019m going to school tomorrow.\"" School\u2019s gonna crack tomorrow"
2.63618E+17	neutral	Ba facing fitness fight: Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c wi... http://t.co/BjFrgTyP
2.62749E+17	positive	Adventure time with Aaliyah tomorrow yipeee cant wait :\u2019) andami naming pupuntahan bwahaha
2.60596E+17	negative	"\""@SheScreaminJohn: I don\u2019t care I\u2019m bringing out the Concords tomorrow.\"" Don\u2019t !!!!!!!"
2.64062E+17	neutral	totally thought today was Sunday and tried to find the Patriots game #stilldrunk #welp
2.64202E+17	positive	@MizzSkittles0 clearly for the packers game. Dec 23. And yes. I love vests. #iwishbrodywouldwearone #isheturnedornot??????
2.26565E+17	neutral	Off to do my vlog. Watching Devil Inside and Journey 2 the Mysterious Island tomorrow...: http://t.co/K0EP0GgS
2.64227E+17	neutral	hope they ask and talk about Philippines tomorrow asddgffghj
2.64239E+17	neutral	@PereZGoLD Out of curiosity\u002c is your hard drive official Xbox hardware or is it 3rd party? ^JI
2.64166E+17	negative	The most tragic part about missing TVD is that I have to wait until Tuesday to watch it...
2.38916E+17	neutral	@mdhibbert did you know there is another Volvo out there with a HIB plate spotted on the M20 on Wednesday evening?
2.64216E+17	neutral	I wanna go crazy with Zayn till we see the sun...
2.6403E+17	neutral	Celtics game tomorrow night at 7:30!! How about a hometown win!
2.62506E+17	positive	I liked a @YouTube video http://t.co/IYt2qoE6 Ricky Gervais talks 10th Anniversary The Office with Brad Blanks in New York City
2.61822E+17	positive	Love me some Aaliyah\u002c may she rest in peace.
2.64256E+17	negative	Oh\u002c is Fox lying and be racist? Huh\u002c so it\u2019s a typical Thursday then. #HailObama #RacistCons #FauxNews
2.64108E+17	positive	Kanye & Kim as batman and catwoman may be the hottest thing ive ever seen #jeal #bestcelebcouple
2.31763E+17	neutral	@Brian_Munoz97 @Spencer_reece @Mnemosyne_Love it\u2019s a city in California and we march the Rose Parade on new years and the Disney Land Parade
2.64216E+17	positive	Fx has the best Thursday night lineup. In fact fx has the best shows on television probably from Tuesday- Thursday
2.64229E+17	neutral	Lead / Enquiry Posted on 02 Nov 2012 11:11:09: Can i have the Onkyo service centre in Singapore? Thanks. Rgds http://t.co/lQkKi7h0
2.64243E+17	positive	@MyLittleDomo i kind of tried... But ipod soooo i\u2019m just gonna sleep tomorrow or something :\u2019)
2.64231E+17	negative	@raaddiiiccall you mean 1st? And okay you\u2019re gonna have a hard time persuading people that you dont like Tyler with that @ name
2.61608E+17	positive	Hope I can go to the PCA game with my bestie @CallmeEmerle tomorrow:))
2.6391E+17	neutral	The recipient of the Cecil B. DeMille Award in the Golden Globe Awards?The HFPA board of directors\u2019 choice to be announced Thursday morning.
2.64178E+17	positive	"Who sings \""Ya know I like my chicken fried. Cold beer on a Friday night. Pair of jeans that fit just right and the radio upppp\"" ??"
2.64242E+17	neutral	That moment when I didn\u2019t realize that @BreatheCarolina was going to be in Georgia tomorrow\u002c and it\u2019s my dad\u2019s birthday. -__-
2.57702E+17	positive	Jon Huntsman\u002c Jr. is speaking tomorrow at the University of Akron.   Will be there!!!
2.63793E+17	positive	@BedTaker Hopefully this is the turning point for Arsenal\u002c push on from here.. But if Everton keep it up I may change that as I\u2019d love top 4
2.64072E+17	positive	@dallascowboys good luck this sunday night vs the 7-0 Falcons but you can win the history is on or side and Tony Romo has never lost to them
