NA	sentiment	tweet
6.37939E+17	neutral	100% of MSM are 100% compliant with Tory policy. They're all complicit &amp; will share the blame. https://t.co/aDwSKc26Bv
6.3795E+17	negative	@IanKingSky never have I read such scaremongering bullshit in the Tory led SUN newspaper as the shit you wrote in all my life!
6.37951E+17	neutral	"@fayefellshort Exactly, it's all because Rupert Murdoch's empire tells the people who believe everything they read in The Sun to vote Tory"
6.3796E+17	neutral	@richardcalhoun @kevverage Blair may have been supported by the MPs and his new won Tory followers but not by traditional Labour supporters
6.37966E+17	negative	"Theresa May, in her desire to win over the dunderheads who vote in Tory leadership elections, really does personify the Stupid Party."
6.37968E+17	neutral	@riley1lfc @billyjYES @eddiesurfs agreed but I have been Labour a long time and may not agree with Andy but he is not a Tory
6.37973E+17	positive	Theresa May is laying down a marker for the Tory leadership. Tough on immigration and tough on the causes of immigration.
6.37976E+17	positive	Mrs May doesn't mean it but just wants to be elected Tory leader when Dave steps down Then it will be all smiles @DSORennie @edwardlucas
6.37983E+17	neutral	Liberal twitterati suggesting Mulcair is a Tory cause he has a column in Sun today. Guess he'll be a Liberal when he has one in the Star.
6.37984E+17	neutral	@lexibeauregard I have never subtweeted about Tory. Does this mean she was the 2nd Gossiper?
6.37992E+17	neutral	@Ed_Buxton of course - why does May think rest EU wouldnt do the same - plus vote against any of the Tory proposals for EU reform
6.38066E+17	neutral	"http://t.co/Ixo3KnorYx Isn't it strange how the @bnp policies are becoming not only UKIPs &amp; Tory""s but Labour policies as well!"
6.38092E+17	positive	@pperrin @nellesapelle Very wise. Hard to see UKIP going any further tho. Lab &amp; Tory split may open up new space like you said.
6.38281E+17	negative	"Truth to ""The Scum"" as we call it in Liverpool is an alien concept. It exists to peddle Tory lies #DontBuyTheSun  https://t.co/TjxFkSGOJB"
6.38302E+17	neutral	"@BlissettCarl @GeneralBoles @guardian 434,000 Scots just voted Tory in May. So one in every ten Scots you meet....is a Tory voter :P GIRFUY."
6.38499E+17	neutral	Question is Why do all conservative local authorities  implement Tory government cuts with out objection  @guardian  http://t.co/9UK9wvxGu8
6.38511E+17	negative	@DJLujoso they just shrug it all off and quote shit statistics to satisfy themselves. So angry right now..gonna get some Tory shit tomorrow!
6.38674E+17	negative	Cripes! Boris crashes from 1st to 5th in Tory grassroots leader poll (in just four months)  http://t.co/O2M8fhjJwk http://t.co/s4B1ZtZcUj
6.38777E+17	positive	"Tory saw me with my physics textbook and she said ""I wish you the best of luck may God be with you"" y me hecho la bendicion"
6.38829E+17	negative	"@TalesofanAlfa he's a far left, do-gooder fool...may even be a Tory plant, who knows."
6.38832E+17	neutral	"Tory campaign jet takes 1st flight: The Conservative Party has unveiled its official campaign plane, making it... http://t.co/nVzCdkSYPS"
6.38925E+17	positive	Tory concerned about carding black kids and the traffic on the Gardiner.He'll speak to the press Wednesday about the Gardiner.
6.38948E+17	neutral	"@AlresfordBear and sounded like they were Tory's and may as well been as we now so many still carry the ideas of ""New"" Labour/Blair."
6.38974E+17	neutral	Real shame @DouglasCarswell joined @UKIP. In the climate of anti-est politicians (#Corbyn/#Trump) he may have ended up as Tory leader(!)
6.38976E+17	neutral	"Oh the ignominy for Boris: Liam Fox beats him to 4th place in Tory leadership survey. Osbourne, Javid, May 1st 3. https://t.co/YvoNbaRNVu"
6.38993E+17	negative	"From ""The Zen of Blair"" No 3: ""Only those who reject the Labour Party may lead it;only those who vote Tory may vote Labour. This is Newness"""
6.39005E+17	neutral	@EveningChron : to make it 'fair for all'? Tory cuts only make it fair for Tories... Same as removing Cancer meds in Jan &amp; again soon
6.39011E+17	positive	"@AllenStarr1 @TrippyPip I'm a Tory voter. I agree with austerity. We are the 5th biggest economy in the world, we can afford to help"
6.39089E+17	negative	Theresa May is the Tory leader Labour should fear http://t.co/M0CBiPbq1R
6.39116E+17	negative	"Labour saying they still have 'issues' with govt proposals on EU referendum 'purdah' plans, and may vote with Tory rebels"
6.39136E+17	negative	@tom_watson A rumor may be circulation that Tory front Bench will be wearing emotional body armor when you and Jeremy are elected.
6.39162E+17	negative	I'm glad the Tories won the General Election in May. They're showing just how insensitive they really are Vote Tory. They do not give a Fuck
6.39193E+17	negative	"Jesus, when a Tory government is slightly to the right of The Sun... https://t.co/l4xXE1un8q"
6.39196E+17	negative	daphne_miles @LabourEoin @juliehunt1953 Yes - I am afraid you may - we are reminded- the Tory government as heartless then as now!
6.39364E+17	negative	So Cameron has lost Telegraph and The Sun over #refugeecrisis. So who supports him? Do Tory right really want drowned children on beaches?
6.39376E+17	neutral	Next Wednesday at 6 we'll be out with our message to #KillTheBill. The Tory onslaught will be resisted by workers. http://t.co/yIE3NtyfiF
6.39381E+17	negative	The grassroots response to the refugee crisis should shame the Tory government. http://t.co/nGPCFwPigl
6.39404E+17	negative	My level of hatred towards the Tory government has reached a new high http://t.co/1jf794ISJF
6.3943E+17	negative	No point asking for humanity from a Tory. Pretty sure they are all replicants created by the Nazis after WWII. Especially Theresa May.
6.39533E+17	neutral	"Tory govt may be offering money upfront to get health devolution up and running, because it serves their long-term purpose @joeforliverpool"
6.39623E+17	neutral	@drivandalism I was implying that the victory against Tory may have motivated them to devote more resources to Brown
6.39732E+17	negative	.@EdwardJDavey blasts the Tory attack on the Green Agenda in guardian today: http://t.co/rTwO4Ca09b #libdemfightback
6.39732E+17	negative	"People will realize the lies that come out of Tory mouths their not green and not for ""HARD WORKING FAMILIES"" . https://t.co/jV0OuJUYn4"
6.39738E+17	negative	"If Scotland woke up tomorrow and decided we were going to Vote Tory, Tommy Sheridan would rip his shirt off to reveal a Thatcher tattoo."
6.39809E+17	negative	"..the ramifications may feasibly tear apart the Tory party for years to come. That said, the putative No campaign... https://t.co/Rr3tiurx2d"
6.39814E+17	neutral	"Join @Right2strike next Wednesday, exposing Tory hypocrisy at the Department for Business, Innovation, and Skills: https://t.co/Z4Zcr0xJWX"
6.39845E+17	neutral	"So here's the thing. Turns out Tory voters love renewables, esp #communityenergy. And don't much care for #shalegas http://t.co/fzXKClUh2a"
6.3985E+17	negative	@margiebri @PortlyPlod a bit iffy that Mail and Sun take this seriously but somehow suppress anything about Tory paedophiles
6.39902E+17	neutral	#CameronTheTinMan is showing he is unfit to govern along with most of the Tory government  #RefugeeCrisis  https://t.co/QUX8H8LBH8
6.39916E+17	positive	"Bought crumpets on the way home and thought ""Ah, that'll make a nice Saturday morning!"" Felt like a Tory voter somewhere in Surrey."
6.39927E+17	negative	@lalamandi2205  To get into your worlds &amp; see just what you do the Tory's are afraid of things that are really true. May....be
6.39934E+17	neutral	"Excellent, Hungary is coming to its senses, maybe the Tory govt may also realise this is a crisis, and not a media show!"
6.39994E+17	negative	@sunlorrie - maybe it's partly because Tory doesn't know what comes after September 15th. https://t.co/ymlY4gg1JW
6.40129E+17	negative	"Scots why they think the approach may work, but there are basic questions that can bluetooth/wifi/smoke-signal would be that Tory donors nee"
6.40272E+17	neutral	Tory tells Sky News airstrikes may not be enough to make Syria peaceful. may have to send ground troops http://t.co/weRMgHBYag
6.40272E+17	negative	Sadly inevitable given Tory guns. Profit-making broadcasters won't fill the gap. Sky has already dropped Sky Arts 2. https://t.co/1hsH7QENQk
6.40281E+17	neutral	"As a revelatory headline by the Mail, that's up there with ""DAILY MAIL READERS LIKE THE ROYAL FAMILY AND VOTE TORY"". https://t.co/rYPpe2bWl0"
6.40374E+17	neutral	"Troops May Be Needed In Syria, Says Senior MP: As refugees continue to flee the country, a senior Tory tells S... http://t.co/2NYbEE9j4u"
6.4044E+17	neutral	29% say we should take no refugees in UK (Mail on Sunday poll). Very similar number to the selfish sods who voted Tory at last election.
6.40466E+17	neutral	New Labour Leader next Sat-Mahri Black offered SNP hand  of friendship to Labour-If J..Corbyn wins Tory agenda can be halted in it's tracks
6.40479E+17	neutral	@BBCNews wonder how many Tory voters went 2 bed Wed nite Tory &amp; woke up Thurs Ukip(word on the St around my neigh/hood)tread careful Tories
6.4049E+17	neutral	What's your point Ruth?   Or is this just another jab at SNP to distract us from Tory extremists?  https://t.co/IzGM5sbJiw
6.40516E+17	positive	Tory in Wallingford on the 19th!!! Might have to swing thru!!!
6.40626E+17	neutral	"Corbyn may be polling ahead but what about the Shy ""Tory"" vote? I think Burnham may win. Moderate left is not as radicalised."
6.40654E+17	negative	Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on
6.40656E+17	negative	"The Sun and Mail, hate Britain , hate working classes, want your kids to he stupid and vote Tory...."
6.40704E+17	negative	@KatieKhaleesi The sun is nothing but a disgusting Tory mouth piece rag. I wouldn't line my hamster cage with it.
6.40844E+17	neutral	DUP sabre rattling in Stormont before going into talks tomorrow &amp; willing to impose Tory cuts on the electorate. @BBCTalkback
6.4087E+17	neutral	One Eurosceptic Tory says it now looks like Labour may vote with Govt on 'purdah'
6.40902E+17	neutral	"@foodorwarmth I don't know which Tory you may be referring to, but I 100% agree with that statement"
6.40942E+17	negative	2nd Tory candidate leaves race in one day after embarassing incident http://t.co/8denyi2EDv
6.4095E+17	negative	"@mixxi_bug They never do. Remember, there may not be a Tory govt after the next GE. They can't bind the hands of their successor."
6.40959E+17	negative	"Nope Torontonians wont have a voice, except for the howls as Tory wastes our money yet again #TOpoli  https://t.co/graxB8LyG7"
6.40985E+17	positive	@HarrietHarman I may be largely speaking a Tory - but i do massively respect you! Well done and thank you for everything!
6.40993E+17	negative	Never underestimate the stupidity of Tory backbenchers.  Nor think that #Corbyn4Leader couldn't win in #GE2020 https://t.co/P9DuOYzCzR
6.41016E+17	neutral	"Scum???.... He votes Tory. Reads the sun, and thinks this countries downfalls are down to mass immigration  https://t.co/QJcthDON0G"
6.41155E+17	negative	"@tomhawthorn Mais oui*!  *not to be confused with 'may wee,' the warning that comes with Tory plumbers"
6.41162E+17	neutral	Labour folk scream at each other to join the Tory Party while a Tory minister has been a Labour member for 18 months http://t.co/RGDQlb3Jl2
6.41193E+17	neutral	@David_Cameron @Keith_Vaz 2nd left in tory cabinet now I have seen it all
6.41202E+17	negative	"Same dickhead sun ""readers"" out there who think we shd bomb #SYRIA to protect UK are the same dickheads who voted Tory coz they're ...."
6.4123E+17	neutral	Tory failure @LouiseMensch crows about the Tories winning #GE2015. Let's show her what they've achieved since 7 May http://t.co/uTNhUVtZxD
6.41254E+17	neutral	I hope Theresa May is cringing - Adam Holloway showing Tory xenophobic prejudices - think he should be given more time to speak #Tories
6.41272E+17	neutral	"@KateVasey ask if she'll be going to the debate Thurs on immigration detention (Tory called it, Richard Fuller, the issue is causing splits)"
6.4133E+17	neutral	@davy_kheng plus that boy Tory kills it too I think it's bouta be hella lit only weak thing is it's on a Thursday lol
6.41367E+17	neutral	Can you imagine what a Tory prison must be like? Imagine a young grammar schoolboy going in after his 1st fraud #PredaToryInmates #EtonMess
6.41386E+17	positive	not a bit ashamed to say I have preplanned LOTS of jokes about the Queen/parasitology to troll my Tory royalist classmates tomorrow
6.41394E+17	neutral	"Why Ford a much better Mayor than Tory. #8. Ford saved taxpayers about $1B. Tory hiked taxes, borrowed to balance budget in 1st year #topoli"
6.41487E+17	negative	@ConHome @HCH_Hill it may turn out the Tory plan for a small state disguised as the 'austerity' agenda turns out to be dangerous in NI
6.41538E+17	positive	"What is 'amazing',I shd add, is that I went through the University a Tory!Even belonged to Tory group at Uni!1st vote(21)Tory:since, Labour!"
6.41601E+17	neutral	"Despite the fact his party is wallowing in 3rd place nationally, Tory incumbent Guy Lauzon is unconcerned http://t.co/QYRuyNrWqf #arrogance"
6.41663E+17	positive	Roll on Saturday and beyond ! Looking forward to an opposition Leader to REALLY fight the eternal enemy-THE TORY ! #Corbyn4Leader
6.41442E+17	negative	@neon_shadows I said nothing of the sort. I support the 2nd amendment. Trump wants to ban assault weapons. I don't.
6.41443E+17	negative	"Fwiw, my own parental household may make me batty if ""hopeful"" Trump stays legitimate into the primaries ... I'll snap."
6.41443E+17	neutral	@seanhannity @realDonaldTrump @HillaryClinton Trump cant beat Hillary that is confirmed take it from me but hillary may not get nominated
6.41445E+17	positive	Trump is having a anti-deal rally at the capital tomorrow? Might have to pop by after some meetings tomorrow
6.41446E+17	positive	@Zone_14 Mexico should be the national team for USA...Trump may have an issue but quality will improve
6.41449E+17	neutral	"Trump may not be at the top of my list in race, but he's not at the bottom either."
6.4145E+17	negative	@DexterRoy527 @Orangeblood2012 @Al_Gorelioni If you read again what I posted 3 hours ago you could learn finally Trump is not my 1st choice!
6.41453E+17	negative	Huckabee today. Trump tomorrow. Ted Cruz about to be upstaged twice in one week.
6.41453E+17	negative	"@TvAztecaMex just used Trump's Mexico bashing speech to promote the Oct 10 gave between #MexvUSA That is low, really low."
6.41455E+17	positive	Remember that time people argued that we shouldn't kick Trump out of the 1st debate?
6.41458E+17	neutral	ONEHEART MEDIA NEWS Fans boo Trump at U.S. Open - Donald Trump found himself the target of audible boos on Tuesday... http://t.co/FzlLOOb6Rn
6.41458E+17	positive	Thank you for standing up for America. God Bless President Donald J. Trump! https://t.co/Jc3zk2i4fL
6.4146E+17	neutral	Time into Colbert show before 1st full Trump segment: 21 minutes (and it's the first full segment)
6.4146E+17	positive	I wish I was in D.C. tomorrow for the #protestirandeal with Trump and Senator Ted Cruz
6.41462E+17	positive	Interesting about this. Trump keeps saying Cruz is joining him. I think Cruz started this and asked Trump to join. https://t.co/JVRVxUjuwp
6.41463E+17	neutral	Trump also plans to be in DC tomorrow.  Watch him on O'Rilley 's show tonight and was great Loved what he had 2 say  https://t.co/Ry83BvsEtV
6.41465E+17	neutral	"Who Are Trump's Supporters?: When Donald Trump announced he was running for president on June 16, the idea see... http://t.co/MiYwzNq5R9"
6.41467E+17	positive	colbert on trump takes me to my comfort zone. may satire reign on #lateshow with #stephencolbert.
6.41469E+17	negative	Jeb is an odd choice for a debut show. Trump would have been the only candidate to have on his 1st show. #colbertlateshow
6.41469E+17	neutral	@realDonaldTrump @EricTrump @DanScavino We need Trump we may be past the point of recovery we are falling apart http://t.co/Wgm52KznGZ
6.41471E+17	positive	Wow! Trump! Gives you the best. Toronto. Splurge in November: Stay 4 nights Save 30% off your stay http://t.co/y1Tn8I6W3f #rich #famous
6.41471E+17	neutral	@gratepool no shit. Trump will have a field day tomorrow.  &lt;&lt;&lt;popcorn ready
6.41472E+17	positive	Thank u for standing up for Israel Mr. Trump! What a refreshing change after the past 7 yrs. #MakeAmericaGreatAgain  https://t.co/jqyyEan54g
6.41475E+17	neutral	I've predicted same for 2 months! If Trump has balls to come on #LateShow it will end him.  https://t.co/FcUfxTkTZ1
6.41477E+17	positive	@MrMediaTraining Jeb! should be very happy. Colbert may be the one person who can reduce the Trump farce to size. He may diminish him.
6.41481E+17	negative	"Somewhere, Trump sits watching, for the 10th time, that clip of the Hungarian camerawoman tripping/kicking fleeing refugee kids, &amp; swoons."
6.41482E+17	neutral	So far only speaker tomorrow have reservations about is @glennbeck. Glenn has to classify Trump and cannot do it. Bothers him greatly. #tcot
6.41484E+17	negative	Trump says Iran deal forces U.S. to defend Iran if it's attacked by Israel http://t.co/GtWegIgJOM via @PolitiFactVA FALSE
6.41487E+17	neutral	"Trump will take 10% of the electoral from Jeb, putting Hillary in the White House. Then she will put Trump in her cabinet. Heard it here 1st"
6.41488E+17	neutral	Hahaha dead. Trump talks about the real issues https://t.co/gqHoJLsm5G
6.4149E+17	positive	First Colbert Show tonight. Jeb on. Sanders on Thursday. Trump on Fallon Friday. Should all be good for a few chuckles.
6.4149E+17	negative	@TIME perhaps he can eradicate the Trump virus that's plaguing the USA. Made his 1st million using daddy's millions. #clown
6.41493E+17	neutral	donalds trump is going to be here on monday.... who wants to fight him with me
6.41498E+17	neutral	@DJFunkyGrrL Just because his hired manager may have been racist doesn't mean Trump had anything to do with it.
6.41507E+17	positive	#TrumpCrab | Sierra Club http://t.co/yvg8h0CXYR - @Sierra_Magazine // You gotta see this! looks just like Trump.
6.41507E+17	positive	Thoroughly enjoying Colbert going IN on Trump on his 1st Late Night show... #PassTheOreo
6.4151E+17	positive	"Wish I was there tomorrow!  Tea Party to Gather with Trump, Cruz, Palin Against Iran Deal http://t.co/qgL9R4dshl via @BreitbartNews"
6.41513E+17	positive	"@RickyDragoni @SarahPalinUSA @realDonaldTrump @FoxNews Trump may have been born rich, but he multiplied his fathers money many times over"
6.41519E+17	positive	God bless @realDonaldTrump Trump in Washington DC tomorrow! Good luck and thank you! Nite patriots.
6.41524E+17	negative	"Tomorrow anti Iran  show : Beck the crazy messianic nut job, Trump the fascist reality show fascist. Panderer Cruz and quitter Palin. Wow"
6.41526E+17	negative	"Trump's hair detaches, becomes a tumble-weave. Yeah it must be Wednesday at ass-oclock."
6.41527E+17	neutral	"My DVR of Colbert's 1st show jumped over George Clooney and went from Trump to Jeb Bush. It's just as well. It gets better, right, Stephen?"
6.41531E+17	negative	"Trump, Cruz to Rally Against Iran Deal: On Wednesday afternoon, the circus is coming to the Capitol.Donald Tru... http://t.co/dz7PVK7sVh"
6.41532E+17	negative	unfortunately it looks like Trump may not be the answer. HIS answer regarding allowing Syrian refugees here was not good.
6.41556E+17	negative	If you treated #Hillary2016 like you did Christie or Trump rather than as a human punching bag she may talk to you. #morningjoe
6.41561E+17	neutral	@tonykatz @93wibc Phil Robertson is simply another face/voice that may be able to get through to the audience as Trump vs Cruz would be-
6.41562E+17	positive	"Stephen Colbert's first 'Late Show' was Tuesday night. It was awesome. Clooney, Stewart, Fallon, Bush, Trump, it... http://t.co/ESdJvnTogq"
6.41564E+17	positive	"@ChrisCuomo nevermind them, Chris.  I look forward to your interview with Trump tomorrow.  You and he mix it up and you both come off well."
6.41565E+17	neutral	"@jspurgeon80 RT: ""Trump may be leading for the long haul? Really #ThisWeek? Maybe if he didn't get never-endi..."" http://t.co/wcHxIw96jz"
6.41576E+17	negative	"I wonder does Trump know, make America great again was the Klan's 1st slogan? https://t.co/qrFMt4MbWV"
6.41576E+17	positive	Trump's greatest appeal is his abhorrence of political correctness. It's why he can win: http://t.co/YiNbvwChEK #ccot
6.41581E+17	negative	"@ModeledBehavior I think you should get down w/ ""use Trump style wall threat"" to force MX into 1st world property law."" I mean c'mon!"
6.41586E+17	negative	Oh he using the racist dog whistle Trump spews. #NotGood https://t.co/SzQkzTUZsg
6.41592E+17	negative	"@ChrisCuomo Your testing will come to an abrupt end Thur 7am when you get schooled by Trump on ""the deal of the century""."
6.41595E+17	positive	"Trump has a strategy &amp; it's working. ""The White Vote: The Rise of Donald Trump Shows It May Be Returning http://t.co/3C3vftEPZP via @usnews"""
6.416E+17	positive	"What's up Jose, good programming dude!  Hope thing are well you?  Trump is in Dallas on 14 Sept, got my tickets!!! https://t.co/J6El12hj8j"
6.416E+17	negative	I'd vote for Trump as a joke (he's in the WWE HOF ffs) but I'm too scared he'd actually win. At least he'd be the 1st Pres to be stunner'd
6.41603E+17	negative	Do you know Hotels are 17th biggest business in America? Trump is 22nd largest hotel chain in America. In other words a Pipsqueak.
6.41604E+17	negative	I would vote for trump tomorrow because that's funny yeah you and a million other idiots @MrMikeCalta funny doesn't fix shit.
6.41604E+17	negative	But just so your warned if SCOUTS ruled against 2nd amendment Trump said we'd have to abide by that @InGodIDoTrust @slone
6.41608E+17	negative	"Idk how I feel about going to darts every Wednesday. Like I'm pretty sure every person there for darts is voting for Trump, but idk."
6.41609E+17	negative	Why many conservative pundits  R declaring war on Trump. Dec- laring war on the most candid &amp;  'for the people' candidate in  YOUR lifetime!
6.41611E+17	neutral	"She may have lost her job, but word on the street is that Trump has found his new immigration policy coordinator http://t.co/qXm99HbV3P"
6.41618E+17	neutral	"Trump is the troll of all trolls. it's amazing, actually... https://t.co/j9oBvvM8T5"
6.41619E+17	negative	"I hope both the USMNT, and Trump, for that matter, manage to take a huge shit on Mexico.  https://t.co/PJArNl2H5B"
6.41624E+17	neutral	Brilliant. El Tri trolls Trump and the US ahead of #USAMEX on 10/10. https://t.co/oFiQwqw3kM
6.41624E+17	negative	"Then your boy Trump must REALLY piss you off, because he wants it too. But yeah, make America great. And stuff. https://t.co/ARQKwSlEMG"
6.41626E+17	neutral	"Hahaha. Brilliant. Go watch this. BTW, we totally deserve this for unleashing Trump on the world. https://t.co/ukWKqOxhit"
6.41634E+17	negative	"@realDonaldTrump @CNN Match the contribution Trump! That'll really show you care, this may come off as a point grab and turn negative."
6.41637E+17	neutral	Jeb Bush: Campaign Against Trump Has Changed: Jeb Bush on Wednesday said he's changed his campaign tactics som... http://t.co/8ZatxUE4W2
6.41638E+17	neutral	I like what Trump says but he's doing it more 4 self-promo.  He'll drop out in 3 mos!  (My tweet frm last June-this is why I don't gamble)
6.4164E+17	negative	"@matt_mcnult My honest hope right now is that Trump will not receive the GOP nomination and run 3rd party, splitting the GOP vote causing"
6.4164E+17	negative	republicans should check 1st before using songs for their rallies. EyeoftheTiger+Kim Davis=ABSOLUTELY NOT. Same with Trump. #KimDavis
6.41648E+17	positive	A long Put on Trump clinching the nomination with a long Call on the launch of a 3rd mainstream party... somebody? https://t.co/Mz2DQ2JM2W
6.41649E+17	positive	"so folks, Trump has now lead consistently nationally and in every key state since beginning of july.  past history shows that wins it all."
6.41649E+17	neutral	"As much as I hate to admit, Trump may be right. But he should add #msnbc #foxnews and others into the mix, also. https://t.co/3oQKjV9P4F"
6.41651E+17	neutral	This honestly may be the smartest thing Trump has done to date: http://t.co/irCNDLRJP7 cc: @TheFix
6.41652E+17	negative	@MickeyW1776 @AmericannaClub He won't he does not want to alienate Trump conservative voters. May be looking VP if Trump wins not sure why
6.41653E+17	negative	That Mexico vs USA commercial with trump gets your blood boiling. Race war October 10th. Imagine that parking lot. Gaddamnnnnnn VIOLENCE!!!
6.41655E+17	neutral	@BretBaier @GovChristie @FoxNews I see grit &amp; fight in you 2nd to Trump. If you were front runner how would you handle the PC media atrack?
6.41655E+17	positive	It's nice that if Trump doesn't work out the GOP can fall back on Carson. https://t.co/Gn4jUdKT6e
6.41656E+17	negative	"I may not like Carson, but I'm going to feel genuinely bad about Trump's mouth-breather following going after him https://t.co/iOwB2DxcP2"
6.41656E+17	negative	"This guy says he brought Rosie for Trump, but he may be trolling the rally ""just a little bit"" #StopIranRally http://t.co/74E5hxDHg1"
6.41657E+17	negative	Racism towards Latinos has risen since Trump went public with his. White people feeling bolder http://t.co/Vw3AQCegiP
6.4166E+17	neutral	The best case for Trump's 2016 viability is that he may actually never run out of attention-getting stunts like this http://t.co/fy6wFkl38R
6.41661E+17	neutral	@liveswithwoeee Think we may be looking at Trump's VP if he gets the nomination.
6.41662E+17	negative	"Trump is really a presidential candidate....this is not the longest MTV Awards skit, nor Saturday Night Live or Living Color.  No, really."
6.41663E+17	neutral	If Trump is Pres &amp; deports me 2 Italy as 1 of my Relatives may hv been a illegal back in the early 1900's will I retain my USA voting rights
6.41664E+17	negative	This is so important. Trump is playing on the racist fears of white Americans and it's working. https://t.co/UyYAWANW60
6.41664E+17	neutral	@Olivianuzzi @tomgara Baxter may want to consider that Trump's Confederate world may mistake him for the undocumented k
6.41667E+17	negative	The fact that they're cheering Trump Proves it. https://t.co/YXRHaDg9IE
6.41668E+17	positive	"Trump: ""We may have so much winning when I'm elected that you may get bored with winning."" #winning."
6.41668E+17	negative	Trump is running for Captain of the Football team right? https://t.co/bjj2rZUKI9
6.41668E+17	negative	"It may be the end of the world as we know it, but Trump's feeling fine."
6.41668E+17	negative	"@sherifffruitfly If Trump gets elected, we'll probably see an Ayatollah give a sitting president the middle finger for 1st time in history."
6.41669E+17	neutral	@ESPN1000 @CarmenDeFalco @Jurko64 @DitkasPlace Let's hope he won't mention Trump! C'mon man!
6.4167E+17	neutral	"@SusanCucinotta @ChuckNellis Agree. But at least he let Ted go 1st. Was Ted's rally, after all. Still same Trump speech, didn't seem to fit."
6.4167E+17	neutral	"Trump at the anti-Iran deal rally: ""we will have so much winning if I am elected, you may get bored with winning."""
6.41673E+17	positive	I may not be for Trump becoming president but I am happy that he is for stopping the Iran deal.
6.41673E+17	neutral	"This just in: Trump hires Charlie Sheen to write speeches, Mel Gibson to edit https://t.co/37bADCPOCs"
6.24139E+17	neutral	Relief for Tsipras as Greece passes 2nd reform bill without the Syriza revolt spreading - http://t.co/TYYUOBrPOR
6.24139E+17	neutral	"#Greece: Tsipras appears determined to close the deal by August 20: Athens, July 23, 2015/ I... http://t.co/YxMDdUMPev #news #TrueGreece"
6.24146E+17	neutral	"Election calendar: we'll see whether Tsipras's policies have boosted extremist parties or the Left, as he claims. https://t.co/ba0R5aDiy1"
6.24617E+17	positive	"@Hugodixon I would say Oct are early elections. If Tsipras doesn't hold them then, he will go the way of PASOK &amp; Samaras when held later."
6.2487E+17	positive	@IrateGreek Correct! When 3rd memo voted and starts bighting in Tsipras likely to go the way of Pasok &amp; ND. Euro? 63% say don't fear drachma
6.25143E+17	negative	"Tsipras may be lamenting, but Europe is much farther along the dialectic than the US. Shit's gradual. Don't be lulled by false necessity"
6.25358E+17	positive	This man made up my mind to oppose #Brexit when he told Tsipras to hold his head high #betteroffin https://t.co/G4TFuxOMeM
6.25623E+17	neutral	"The way the encounter with Tsipras is described suggests someone who likes to tell a good tale, no matter the cost http://t.co/GCo9QuVp38"
6.25962E+17	neutral	&gt;&gt; Who leaked facts that may damage Tsipras+the deal more than Varoufakis? Why is V systematically undermining Tsipras since the referendum?
6.26159E+17	negative	"What makes the 3rd bailout different is that, after Tsipras, there will be no one left inside Greece to credibly manage the memorandum"
6.26326E+17	neutral	"Tsipras: referendum was decided Friday morning in a Brussels summit, when we we're given a take it or leave it deal"
6.26328E+17	negative	"Tsipras: (on referendum) I Thought No was going to win, on Thursday. On Friday I was certain of it"
6.26335E+17	negative	"After all these Tsipras headlines, I wonder if they'll still let the Athens Stock Exchange open tomorrow. Will be a total bloodbath."
6.26356E+17	neutral	Tsipras says snap election may be needed if he lacks a parliamentary majority http://t.co/R1fjEHwFrK #Forex http://t.co/04eMTitzeb
6.26362E+17	positive	"Love or hate Tsipras, he's told nothing but the truth since day 1. Wouldn't see honesty like that with other leaders https://t.co/tcHI7WgwAo"
6.26695E+17	neutral	"Tsipras ""If some don't believe there was no alternative &amp; want discussion on their alternative now then party should vote on Sunday"" #Greece"
6.26715E+17	neutral	Tsipras defends Greek bailout deal in showdown with party rebels; US GDP still to come: more on my live blog http://t.co/Er0AB201Pi
6.26805E+17	negative	@NormalCommunity @Ypatia1 Thanks. I reckon Tsipras may be heading for the top three of the world's most disingenuous politicians.
6.26986E+17	neutral	Tsipras asserts control over Syriza with congress vote: Prime Minister Alexis Tsiprass call on Thursday to hol... http://t.co/aLnPS4Gb22
6.2705E+17	neutral	"Tsipras confirms Secret Grexit Club existed, denies that it was Secret Grexit Club... http://t.co/1sTRLmzEBx"
6.27377E+17	neutral	"Tsipras: Varoufakis may have bad dress sense, but he's no crook -PHOTO http://t.co/wLY6dQ4ltM via @enikos_en"
6.2742E+17	negative	"Do It Like TSipras! Ignoring problems won't make them go away; but still, you may go away with it. #Renzi #Rome https://t.co/vjN2hGcPIx"
6.28418E+17	positive	"forex crunch: Parliamentary victory for Tsipras  If you're new here, you may want to subscribe to ... http://t.co/1oy5RmKAs6 #california"
6.28573E+17	negative	@steve_hanke Tsipras is currently on holidays and on the 6th he is going to Egypt. So i dont think he realizes the situation we are in
6.28725E+17	neutral	"@ronanburtenshaw restructured, so long as a good show of 'toeing the line' is made 1st, then Tsipras is a quisling. @Marouskavia @atsipras"
6.28912E+17	neutral	Greece's Tsipras says loan deal with lenders close: ATHENS (Reuters) - Prime Minister Alexis Tsipras said on Wednesday that Greece wa...
6.29005E+17	neutral	[ Shares'll go up tomorrow ] Greece's Tsipras says loan deal with lenders close http://t.co/hSkSfsdjsp via @Reuters
6.29172E+17	negative	"Tsipras - ""talks are in final stretch""  which is Greek for ""talks are about to break down and I may call a referendum any minute now"""
