NA	sentiment	tweet
6.4054E+17	negative	Democrats will say #BlackLivesMatter as they march you right up to the doorstep of Planned Parenthood. http://t.co/NrOXWR9bL9
6.40594E+17	negative	"PLANNED PARENTHOOD is the focus of something others like say maybe church based hospitals may be doing , the market did not birth with them"
6.40774E+17	neutral	PolitiFact Sheet: 8 things to know about the Planned Parenthood controversy http://t.co/QbbsS6r2Lo via @PolitiFact
6.41267E+17	negative	"MT @RepGosar: My 1st read of the day from @FoxNews: Congress returns to tight deadlines, key farts on Iran deal, Planned Parenthood"
6.41305E+17	positive	"Planned Parenthood Continues to Stand Strong by Meagan Gallagher On July 14, a group calling itself the Centers... http://t.co/OCLBflZ7Kz"
6.41328E+17	neutral	"You can tell Joy Behar is back on the view,defending Planned Parenthood,saying only 3% of their business is abortion related,c'mon man!"
6.41357E+17	neutral	"Going to shut the gov't down over Planned Parenthood, Tom? https://t.co/h6YKYLOdPY"
6.41367E+17	neutral	"What's behind the attacks on Planned Parenthood? NEW SHOW Thurs 9-10pm @WBAI Sunsara Taylor, SisterSong statement, more @4womenslib @ssedoga"
6.41451E+17	neutral	Going to Planned Parenthood on Monday because 1.) I haven't gotten a basic physical in two years 2.) I am writing a piece on it for Affinity
6.41581E+17	neutral	"The U.S. Justice Department sided with Planned Parenthood in its court battle with Louisiana Gov. Bobby Jindal (R) Monday night, telling a"
6.41588E+17	negative	Congress will hold its first hearing on the Planned Parenthood controversy. Guess who wasn't invited to testify? http://t.co/kvkcKs3AcS
6.41618E+17	negative	"While not fantastic for Planned Parenthood, those calling for defunding arent being honest about deceptive videos. http://t.co/pf2PltXmA6"
6.41626E+17	negative	LIVE: I'm at @HouseJudiciary's 1st hearing on the callous videos of Planned Parenthood's alleged abortion practices http://t.co/lAxACKVYwN
6.41635E+17	negative	That awkward moment when the GOP puts Planned Parenthhod on trial without letting Planned Parenthood defend itself http://t.co/jO5Wmxbazz
6.4167E+17	negative	@TGowdySC may God bless you in your fight against Planned Parenthood! Shutting down government would make sure women never get healthcare
6.41139E+17	positive	"Seriously, reminder that the Pope is no figurehead.  He is the leader of the Catholic Church.  He has real power, limited though it may be."
6.41151E+17	neutral	DAILY POST: POPE reveals why he likes UHURU so much! See what he told WAMALWA! OBAMA may faint http://t.co/JfqHPgxwwM
6.41157E+17	negative	Even the Pope thinks Cameron is a douche https://t.co/ACbeo0eGkj
6.41162E+17	negative	"The pope is being a bae again, but I feel like the Catholic church could be giving more to relevant charities. https://t.co/QW532U0ddP"
6.41171E+17	negative	Even when the Pope says something nice he is saying something rotten. https://t.co/BifgNJvayK
6.41174E+17	neutral	Cross Wires Tuesday headlines: Pope's Motu Proprio changes the way Catholics get annulments; Catholic parishes... http://t.co/DQk7lfwlim
6.41177E+17	negative	"Hey @TonyAbbottMHR, the Pope missed your communique on just looking after the Christians.  https://t.co/gDLUTXe6B2"
6.41184E+17	positive	"Love the combination of pics here: Pope at the gate, about to be released into the wild...? https://t.co/azBEmAnF8E"
6.41188E+17	neutral	The Pope and Mussolini: The Secret History of Pius XI and the Rise of Fascism in Europe review | Books | The Guardian http://t.co/FGe6kuSjcd
6.41206E+17	neutral	Good Tuesday morning. Big news out of the Vatican:  Pope radically reforms Catholic Church's process for annulling marriages. @GMA
6.41211E+17	negative	"@RealJamesWoods in similarly shocking news, the sun is hot and the Pope is Catholic. Can't believe there is anyone who trusts this woman."
6.41211E+17	neutral	"Beginning today at noon., 10,000 tickets will be available to the public for the Pope's event on Saturday,... http://t.co/WWuJO6GpII"
6.41213E+17	neutral	( #TeamVillanosFDL ) Pope to make annulment changes: Pope Francis is expected to announce revisions on Tuesday... http://t.co/5yFUk0sz40
6.41217E+17	positive	Tickets to see the Pope go on sale today at noon.  The rest go on sale tomorrow.  Here's the link and all the info: http://t.co/KA8KG8nTG8
6.41228E+17	positive	"This radical Pope is close to getting excommunicated ;) May the Force be with you always, @Pontifex.  https://t.co/mWJGbDAMU7"
6.41231E+17	positive	@TheLocalEurope @Fjordman1 DE LABORE SOLIS = He is the last Pope for the Prophecy ! The Sun &amp; OUR Gods come back ! http://t.co/I0pqBtp4ek
6.41232E+17	positive	[KCCI] Pope changes annulment process for divorced: Pope Francis on Tuesday radically reformed the process by ... http://t.co/iNMvrlzZw6
6.41234E+17	neutral	"obama &amp; the pope are everywhere. theyre getting everyone accustomed to seeing their faces everywhere. when sunday law comes, it'll be normal"
6.41236E+17	positive	ERG praises Pope's help to refugees: Equality Rights Group is delighted by the call made on Sunday by Pope Fra... http://t.co/GKxpfVlTp7
6.41236E+17	neutral	"@Zoraidasambolin Life long Catholic but some of rules nonsensical.  Remember Venial sin, no meat on Friday's? So I don't worry about Pope."
6.41239E+17	negative	"@DennisDMZ   And now the Pope who has forgiven annulments.   I think his words were ""fuck and be fucked""   I may have translated that wrong."
6.4124E+17	positive	"December 8 begins the Pope's ""year of mercy""."
6.41242E+17	negative	Why take the elevator from the 1st floor of Pope to the 2nd? Why?
6.4125E+17	positive	This pope is so cool I may just remake my MySpace so I can add him to my top 8
6.41251E+17	negative	Anyone else feel like Cool Pope may be in jeopardy of going down Julius Caesar-style?
6.41251E+17	neutral	@TwickMuseum We understand that the site should reopen next Tues. Pope's Urn will be officially launched by Lord True on Mon 21 Sept
6.41253E+17	positive	Families take in refugees as Pope calls on Europe's churches to open their doors - http://t.co/Qi8Gsgq7HX 1st X I disagree with his Holiness
6.41253E+17	negative	Are they closing all schools 4 the Pope visit or the Million man march anniversary???? Foolishness. ...
6.41258E+17	positive	"C'mon, do you wanna popular pope or a strong spiritual leader? Popularity and the Pope http://t.co/WB9s7qOiIK #catholic #popefrancis"
6.41258E+17	negative	hmmm the pope may have pushed it too far this time...........
6.41262E+17	neutral	"@Reuters The Pope may get applause, but it is actually another e.g. of the church being pulled along by modernity. Still a long way to go."
6.41266E+17	neutral	"Pope simplifies Catholic marriage annulment: Pope Francis, making the most substantial changes to Catholic mar... http://t.co/puSOEsVGzB"
6.41267E+17	neutral	@SEPTA_SOCIAL Re Pope: is it possible to take MFL from 2nd to 34th on MORNING of MONDAY Sept 28? When does MFL resume regular sched/stops?
6.41271E+17	positive	"Join the Moral March in Washington, DC on September 24: On September 24, Pope Francis will address Congress on... http://t.co/QfyWQ5ys2X"
6.41283E+17	neutral	Tried to get Pope tickets but it sold out hotter than any concert!  Will try tomorrow at noon!
6.41288E+17	neutral	The Pope Wants To Make Annulling a Marriage Easier - Pope Francis on Tuesday revolutionized the procedure for Roma... http://t.co/x166DJP8Tj
6.41296E+17	negative	It was just a matter of time. This Pope's day may be numbered as head of church -&gt; Conservative dissent is (cont) http://t.co/eEdlaePs3E
6.41298E+17	neutral	Pope radically simplifies Catholic marriage annulment procedures: VATICAN CITY (Reuters) - Pope Francis on Tuesday made it simpler an...
6.41305E+17	positive	@heatherw25 I just hope the You Only Pope Once pale ale doesn't go quite as fast in Cape May that weekend
6.41309E+17	neutral	#World: Pope's faster annulment plan may mean less in U.S.: Pope Francis has just reformed t... http://t.co/8P7Fb9mtfY via .@TheNewsHype
6.41312E+17	neutral	@RorateCaeli @ProtectthePope Thanks 'pope' Francis for quickie divorce VII style. 2nd Council + Novus Ordo the work of Masonic infiltrators
6.41313E+17	neutral	Its been a hard days fishing  today my 1st fish a ruffe a good start I thought I'd been blessed by the pope! http://t.co/tucMpVm20U
6.41315E+17	positive	@RichardJonatha call Hafiz saeed sir he may help u out. Maybe Pope can b handy . Try it.
6.41318E+17	positive	"Celebrating the Pope: What Makes Pope Francis Tick? FREE webinar: Sept 10, 7-8p EDT More info: http://t.co/awgzJYMTz7 @MattBunson presents"
6.41323E+17	positive	"As a Jesuit Pope visits the US, you may have questions about us. Check out the US and Canada Jesuits' resource page: http://t.co/dkw27zY531"
6.4133E+17	neutral	Pope Addresses Portugal's Bishops on 5-Yearly Visit: Pope Francis on Monday received in audience the bishops o... http://t.co/vL5T2T9Z1E
6.41331E+17	neutral	Question!!!!!! Somebody settle this for me.....  when the pope comes in town the weekend of the 25th of... http://t.co/6DNTE0xjaL
6.41331E+17	positive	The Pope is only as nice as he has to be to lure you back in: Cool Pope strikes again: Pope Francis on Tuesday... http://t.co/ALybE0Tl8K
6.41332E+17	positive	"Pope Francis USA tshirts on sale for $10 to Mr. Hylka-room 219 by Thursday 3pm. These will be worn 9/23, the day the pope arrives in the US."
6.4134E+17	neutral	I wish the Pope would do ANYTHING other than canonize Serra when he visits my school on the 23rd.  I really like... http://t.co/U9LcnM7dCS
6.41345E+17	positive	"Looks like I have a 1/3 shot at getting tickets to the Pope's Mass. So if anyone isn't busy at 12EST tomorrow, I'd appreciate some help."
6.41347E+17	positive	"Pope Benedict XVI 1st to quit in about 600 yrs, feared a bad pope would be chosen.  http://t.co/Qtvmr4xNcc https://t.co/asrPlVYydb"
6.41353E+17	positive	Hey everyone go vote so the POPE vs Woodstock game can be shown live on TV on Friday!           http://t.co/eaAPxLtYRr
6.41359E+17	positive	"Went on a tour of the Basilica, where Michelangelo was buried. Going to the Sistine Chapel tomorrow. Pope is speaking there."
6.4136E+17	negative	It was a Disrespectful Travestys for POTUS to send 2 Pro-Aborts (Pelosi &amp; Biden) to the Pope's Installation! https://t.co/a9ivhV29eV
6.41363E+17	positive	Tomorrow I'm going to see the Pope and I couldn't be more excited!
6.41365E+17	positive	Vote for Woodstock @WoodstockFtball and Pope for the Friday Night Game https://t.co/HJ0jaeVgrV
6.41369E+17	positive	I am glad the Sanhedrin is back in business (because of the 3rd Temple) and will be trying Obama and the Pope in absentia Well deserved.
6.4138E+17	positive	"If you missed out on Pope tix for Independence Hall,just annnounced 2 more tix avails online 4&amp;8pm Wed @fox29philly http://t.co/FOYiCO4hQg"
6.41386E+17	positive	LADY TECNIQ NEWS A Quick Pope Primer: Things to Know Before His Historic Visit to the United States Later This Mon... http://t.co/jRh7bG0zbL
6.41407E+17	neutral	Pope's faster annulment plan may not mean as much in the US. http://t.co/JQT2PL2GNg @Pontifex
6.41408E+17	positive	Today the Pope announced making it easy to get an annulment. Coincidence that today is my 25th wedding anniversary? #omen #wtf #SignFromGod
6.41413E+17	neutral	Sen. Schumer to announce Wednesday the winners of tickets to see Pope http://t.co/aoZ17ZBgOq
6.41416E+17	positive	WISCTV_News3: Pope's marriage annulment changes expected to make church more inclusive #news3  http://t.co/f7uPXynC7q
6.41416E+17	positive	Since when did Pope have a Frosh Week? My sister is going to Camp White Pine tomorrow until Thursday afternoon. We never had that!
6.41424E+17	positive	"Keep the streak going with our huge student section for our games tomorrow @ pope... Pope @ 5, Lassiter @ 6...BLACK OUT"
6.4143E+17	neutral	Imagine Pope if someone was out their saying they are God? Only the Devil can do that &amp; laugh about it &amp; still see tomorrow
6.41433E+17	positive	We just had a great time with Joyce Coronel with The Catholic Sun.  She interviewed several families who are going to see the Pope.
6.41436E+17	neutral	What's going on? Tickets for pope Mass available Wednesday - The News Journal http://t.co/nuBKBMFBFY Get found -&gt; http://t.co/nbAPjWTaKw
6.41437E+17	neutral	"@Linnlondon1 Could I suggest something: People, like Atheists, may be trying to discredit Christianity by maligning the Pope?"
6.4144E+17	positive	I wonder if the Pope watches our games - @joeschmidtiv may be the quote of the season
6.41441E+17	neutral	My Jesuit university sent out an email saying the Pope will be giving mass at Madison Square Garden on September 26th. Starts at 6:30
6.41448E+17	neutral	@jimmykimmel @RitaOra @chrisbrown so you balance out an American hero with a  woman beater? Who's on tomorrow the pope and O.J?
6.41476E+17	neutral	Is the Pope a Catholic? Do they drive PU trucks in Alberta? https://t.co/8MtvAP9FIl
6.415E+17	neutral	Thing are happening it said they ask to deliver to Syria up to Sept 24  right up to the same time the pope is... http://t.co/y6q28JHHrP
6.41504E+17	positive	"Religion's power is not in becoming more like you but in showing you an ideal to copy. So while many may like the pope's changes,as an (1/2)"
6.41512E+17	neutral	"@AnGeLiTaHpsycho @jillkentok The Pope is way advanced than the century self, he's probably in 23rd LMAO"
6.41512E+17	neutral	"Pope says marriage annulment should be free, new rules may mean marriages can be annulled in just 45 days in some cases."
6.41541E+17	positive	@tousledlwt so the pope visit the philippines somewhere in january
6.41552E+17	positive	"@bertyashley @RichardDawkins Better call the Pope. He may be more sympathetic, one never knows."
6.41557E+17	positive	Hope the Pope heard about it  https://t.co/scTGFNmR8L
6.41562E+17	positive	"September 23 , CERN, Pope meets congress for the first time ever.. Y'all betta wake up.. It's bout to go down ..... http://t.co/ZSyFuidu8F"
6.41579E+17	positive	The Pope is coming &amp; our 1st graders are learning about his travels with Flat Francis! Mrs. Donohue you're awesome! http://t.co/s3QoI1TuOe
6.4158E+17	positive	Serbian President to Visit Pope Francis on Friday: Serbian President Tomislav Nikolic will meet with Pope Fran... http://t.co/sUNcLqpIx9
6.41582E+17	negative	@Michael_Nutter like how are ppl supposed to pay rent? Should i ask the pope on the 26th when he comes?
6.41606E+17	positive	Focus on Faith and Climate Change: Pope Francis &amp; the 4th era of the Catholic Church's engagement w/science http://t.co/jWS4qnnTbU Premium
6.4161E+17	neutral	"More confusion from Francis, the First Merciful Pope http://t.co/Rw9Hipkych"
6.41612E+17	positive	@CatObserves Pope to make historic US Congress address on Sept 24 - News - http://t.co/8XJsF4pqvd http://t.co/EjHybZfW7t @jamaicaobserver
6.41613E+17	neutral	My office just announced they will not be closing Fri. or Mon. surrounding the Pope visit. They are crazy if they think anyone will come in.
6.41613E+17	positive	Pope concelebrates Mass with Armenian Patriarch: History was made on Monday when Pope Francis concelebrated mo... http://t.co/9ark3Hrrne
6.41616E+17	neutral	"Skimmed it  May not LIKE the SCOTUS decision but it's THE LAW. No offense, but your Pope? Climate Change? seriously? https://t.co/xg2ErQjdvH"
6.41625E+17	neutral	@irishfluke_ oh there UE Monday ok. I wonder what days we'll have cause of the Pope
6.41631E+17	positive	"The Little-Known 9th C. Marriage Crisis &amp; the ""Great"" Pope Who Stood Firm | ChurchPOP http://t.co/PKpTEFoviF http://t.co/vBvM8J7gOw"
6.41642E+17	positive	"I love the new pope, but c'mon only he's helping just 2 refugee families? http://t.co/bFSDj924mn"
6.41643E+17	positive	The Pope RSVPd. Have you? Take your selfie with the pop-up Pope at our Fall Social on Monday! http://t.co/jHdq6ZvWIw
6.41644E+17	neutral	@PopeLeoXII The theologians of the Church teach that the See may be vacant at the death or resignation of a Pope until a new one is elected.
6.41649E+17	positive	tbh I may be even more excited about the Pope's joint session with The U.S. Congress than his public appearance/ Mass in philly
6.41653E+17	neutral	How the pope's personal experience with annulments may have led to reforms https://t.co/ejAOvcirzw via @DeaconsBench
6.41656E+17	positive	Come say hello this Saturday at Founder's Day... Just look for the Pope! http://t.co/auLKY5rtOp http://t.co/n1qIf1wPmm
6.41658E+17	negative	We just got an email warning us that THE POPE IS COMING in two weeks. The next email said that BIEBER IS COMING tomorrow. ACK.
6.26083E+17	positive	"Pride Parade - join the @VancouverPride festivities this Sunday happening in the West End, from 12-3pm! http://t.co/Np5PDOZ8lk"
6.2613E+17	positive	"Embrace community diversity, &amp; unity once again as the Pride Parade celebrates its existence for 37 years this Sunday http://t.co/76DTaRhzZJ"
6.26381E+17	neutral	"Find out about road closures on Saturday 1 &amp; Sunday 2 August, due to Pride Parade &amp; Village Street Party at http://t.co/fVzlO8YZUM #Brighton"
6.26461E+17	neutral	@wildandkyung btw from one gay babe to another; what do u think i should wear to pride parade on saturday? it'll probably be raining but-
6.26473E+17	neutral	I couldn't get Aug 16 off I'm so sad I really wanted to go to the pride parade
6.2651E+17	positive	"In case you missed it, or want to look for yourself, last Sunday's 21st annual #LdnOnt Pride Parade airs at 8 p.m. tonight on Rogers TV."
6.26678E+17	positive	I'll be joining @JustinTrudeau in Vancouver's Pride Parade Sunday. Walk with us! http://t.co/ynnw2jL4ax #burnaby #vanpride #lpc
6.26733E+17	positive	Bus services in Liverpool city centre will be affected on Saturday due to the Pride Parade http://t.co/GIxZlG8PRf
6.26751E+17	positive	There better be a cold beer waiting for me at the finish line to the Pride Parade on Sunday! #thisisnotajoketweet
6.26785E+17	positive	SOGIC and #LawyersWithPride are getting ready for the Pride Parade in Vancouver this Sunday. Hope to see you there! http://t.co/dsKnquJOKt
6.26849E+17	neutral	"As much as I love Pride Parade, you may have a point. Jamaica isn't ready (yet!).  https://t.co/88Gyw6eK4L"
6.26865E+17	neutral	#Jerusalem should have its next pride parade on Saturday.  Can't cut people on the Sabbath!
6.26895E+17	positive	ooh!! i should totally wear my fnatic tshirt to pride parade on saturday since it's all pink n cute heh
6.26906E+17	positive	"It's going to be a BIG weekend! Pride parade, official Patio Day &amp; a holiday Monday. Check out out hours--&gt; http://t.co/SuO5nrX9Js"
6.26929E+17	positive	"@Caitlyn_Jenner r u going to Vancouver's Pride Parade this Sunday, Aug 2 ? Wud be awesome 4 all !"
6.27002E+17	neutral	"YVR! I need to find a wagon to borrow for the pride parade on Sunday. Red flyer, folding camp wagon etc. Something to hold a cooler. Halp!"
6.2704E+17	positive	Check out this awesome 1965 Cadillac De Ville that LINC will have for the Pride Parade on Sunday! Very kindly... http://t.co/pX7Jf5VQSW
6.27104E+17	positive	Ready for the Pride Parade on Sunday? Here's the route so you can plan ahead: http://t.co/sG0P9rHaMZ -#PEAKMornings http://t.co/AEQp4IGdZo
6.27154E+17	positive	I invite you to join me at the Pride Parade tomorrow. We will be meeting in the Provincial Government parking lot at 12:00pm. See you there.
6.27154E+17	neutral	We add our regrets for yesterday's tragedy at the Pride Parade. May Peace Happen during our time.  Shabbat Shalimar  https://t.co/vh3nLT2Yef
6.27181E+17	positive	Samson Odin Thor Caesar have just arrived in Brighton to assist local officers with the Pride Parade tomorrow  PS3481 http://t.co/WQXB5uNgh3
6.27186E+17	positive	"@TVP_horses Good luck Thor, Samsom,Odin and Ceasar.  Do the Mounties proud. May tomorrow's Pride Parade be a big success."
6.27227E+17	positive	Good times!  We are gearing up for the Pride Parade on Sunday!  Come out and cheer us on! Will be a great day!!!! http://t.co/8qI2tFmIjt
6.27264E+17	positive	Diversity is a beautiful thing. Watch for the #burnabyschools float in Sunday's PRIDE Parade. http://t.co/ZFJ8TLN2s6
6.27398E+17	positive	"Today it's the Pride Parade in Stockholm. It's been raining the whole summer here, but today sun is shining. Because love is shining."
6.27544E+17	positive	"Such a brilliant day in buzzing Brighton! Pride parade, sun and beach! Just wish @tjgdance and @EdwinJRay could have enjoyed it avec moi!"
6.27559E+17	positive	"Pride parade outcome: Lots of fun, a heavy sun burn and back pain. Wish I could party tonight, but packing for GDC/Gamescom takes priority."
6.27607E+17	positive	"Join us at our pride picnic this Mon Aug 3rd at 2pm, the day after Pride Parade :) http://t.co/A4GIGeBhy4  #Vancouver http://t.co/YAxegHHo6b"
6.27649E+17	neutral	Due to the Pride Parade tomorrow the Free Shuttle will not pick up @BlueHorizonVan for the entire day. Pls go to @CanadaPlace #Vancouver
6.27682E+17	positive	"@SergioToronto Thanks for RT, my dear! By the way, If you hear noise from the West, it's just this Sunday's Pride Parade in Vancouver :))"
6.27688E+17	neutral	Look for me tomorrow with the @VPL and @CityOfVancouver at #Vancouver's Pride Parade. @vancouverpride
6.27842E+17	negative	Horrible news. The 17 yo girl stabbed at the Pride Parade on Thursday died of her wounds... BDE
6.27843E+17	negative	The worst: the girl stabbed in the Pride parade has died   http://t.co/RtWE92pP4P http://t.co/oJjk6U5BCD
6.27857E+17	positive	We will have to wait to hear from #LPC ldr @JustinTrudeau he is en route to #Vancouver to march in the Pride Parade today #cdnpoli
6.27963E+17	positive	"Looking back 2 see how far we've come. The Evolution of the Pride Parade, From Somber March to Celebration: http://t.co/HoYhe3bK7v #VanPride"
6.27992E+17	neutral	Photos: Pride Parade in Vancouver: Hundreds of thousands took to the streets Sunday in downtown Vancouver for ... http://t.co/CBbGFBirXX
6.28033E+17	positive	"Did 2 circuits of the Pride parade today with @ParkBoardWiebe 1 with @ParkBoard , then went back to the start to march with @ElizabethMay"
6.28038E+17	positive	Video: Pride Parade Vancouver: The 37th Annual Vancouver Pride Parade filled the streets of Vancouver Sunday. ... http://t.co/Loq0eZFrKY
6.28541E+17	positive	@NualaMcAllister @dinomulby @BBCTalkback My wife is a devout Christian and she went to the Pride Parade on Sat. and loved it.
6.28599E+17	positive	The Pride Festival starts soon in #CapeBreton! Join the labour movement Saturday at the Pride Parade! #CBpoli #canlab http://t.co/9CoJtRr4db
6.28644E+17	neutral	"Close to 700,000 people packed into Vancouver's West End Sunday afternoon to celebrate the 37th annual Pride Parade http://t.co/qnFMSWr3uI"
6.2867E+17	neutral	Sunday at the Pride Parade---by the look on his face Justin was 'just not ready'.@LG1043 http://t.co/d1qhJ9j6fR
6.29312E+17	positive	"woo! my film is all ready for the exhibition! Should be a super busy day on Sat: Exhibition, Pride parade, fetish meet up and partying!"
6.29716E+17	neutral	March with @MercyForAnimals in Cleveland's Pride Parade tomorrow.  https://t.co/gBNp73mwHp
6.29722E+17	positive	Watch the 2015 Pride Parade live from Reykjavik on our web camera on the 8th of August at 2PM http://t.co/5CvZDhwJtL
6.30027E+17	positive	We want your beautiful face in a photo w/ #PeaceCar at the Pride Parade in Madison Sunday. @OutReach_LGBT #pride http://t.co/2mIwJnKpNX
6.30068E+17	positive	Sunday is Pride Day! Come tomorrow to @WEPridefest to see Pride Parade and enjoy the day with exciting entertainment! http://t.co/HRMny0W2sg
6.30082E+17	positive	Thanks for retweeting @cluttercoco. On the road home from summer holidays. Back in Fredericton tomorrow and I'll be at the Pride Parade.
6.30099E+17	positive	Meet up at Starbucks by the Capitol around 10:30 tomorrow morning! Clipboarding before the PRIDE parade!
6.3066E+17	positive	The #Dementia Community Roadshow vehicle will join Manchester's pride parade on Saturday August 29 for the first time http://t.co/4gy5Os5jTy
6.30808E+17	negative	"1,500 people go to Pride Parade on Sat. and it's on the cover of the PD. 35k folks go to @the_fest and PD fails to mention it. #JustSaying"
6.30884E+17	neutral	lola Vancouver's Pride Parade - Sun Protection - HereInVancouver has added a photo to the pool: http://t.co/Ej9SSzTJuJ
6.32198E+17	neutral	"Some of our services will be affected tomorrow in Cardiff due to the Pride parade, full details here http://t.co/aKdNW6iong"
6.3261E+17	positive	So who's gonna be at the Pride parade tomorrow/who wants to come with ya boy?
6.33326E+17	positive	We will be walking in the Pride Parade on Saturday (parade starts at 1pm  at Foundry/Main St. Let us know if you... http://t.co/haUHTTlaEY
6.33354E+17	neutral	"@JulieSLalonde @deBeauxOs1 I'll be working Saturday, but hope to watch the pride parade on Sunday. #canqueer #ottawa"
6.33666E+17	neutral	Register now to march with United Way for Pride Parade this weekend!  https://t.co/AYY4vuQqUf
6.33898E+17	neutral	Pride parade is on the 20th next month..let's hope I don't end up in the hospital again :-)
6.34704E+17	neutral	Are you attending the Pride Parade this weekend? Join our float and march with us! #CapitalPride http://t.co/m1oHG5EJlV
6.349E+17	positive	Need something to do tomorrow? Why not celebrate Pride with us by attending the Pride Parade. Start time is 1pm... http://t.co/P8nL5Tj9h7
6.34986E+17	neutral	"Gay rights advocates say conservatives need to walk the talk, not just march in Pride parade http://t.co/ef4VoDxIlX http://t.co/eANyonC1eT"
6.35178E+17	neutral	Pride Parade will take place in the downtown core tomorrow starting at 1pm. Find out which roads are affected here: http://t.co/PMFaxNPMrL
6.35184E+17	neutral	#LRT My mom just called to razz me about not inviting her to help decorate the Pride Parade float I'm going to be in tomorrow.
6.35238E+17	positive	Make plans to come join us at the Pride Parade tomorrow starting @ 13h!  #CapitalPride #OttawaPride #Ottawa
6.35534E+17	positive	We all deserve love and happiness. It was lots of fun to attend the 30th Annual Pride Parade today @dylanblackradio http://t.co/1Qnh1yfMK0
6.35544E+17	positive	A fine afternoon photographing the Pride parade on Saturday afternoon. http://t.co/WKeQm8dhi2 #BeHappy #PrideGlasgow #Pride2015
6.35603E+17	positive	Who wants to go to a Pride Parade with me Saturday?
6.36436E+17	neutral	"Fyi, it's ""Go Topless day"" on Sunday. In NYC fans of gender equality will be marching in a Pride Parade. http://t.co/3M09Twea8V"
6.36491E+17	neutral	"@bootif1 There will be some road closures on Saturday for the Pride Parade, details can be found here: http://t.co/nFmDzHmWL4"
6.36544E+17	positive	@ChairmanBLAOW sure? Magneto McKellen is leading out the Pride parade in town on Saturday
6.36662E+17	neutral	Join YES Shelter in the Pride Parade Sept 19th 1:30-3pm: &amp;nbsp;   Join the Youth Emergency Shelter as we... http://t.co/m3SFwaJNmx
6.37051E+17	positive	They should celebrate Masashi Kishimoto's historic visit to New York Comic Con with a special Hokage Pride Parade down 5th Avenue!
6.37187E+17	neutral	Parents in Zurich and going to Pride Parade tomorrow. I'm jealous :)
6.37284E+17	positive	"Remember that the Pride Parade is on tomorrow in Manchester! If you're thinking of going to town, there'll be... http://t.co/l0Lr1Gkmot"
6.37331E+17	negative	Not sure I'll get to the Manchester's Pride parade tomorrow :(
6.37355E+17	positive	Good luck to the Pride Parade tomorrow it the big city .
6.37526E+17	positive	"@HavenFusky 's party was so friggin fun and amazing, thank you for hosting, it was soooo much fun again, now the Pride Parade tomorrow!! &lt;3"
6.37682E+17	neutral	"@NBCHannibal @EW I'm missing the #Hannibal finale for #ATX Pride Parade, but can't wait to watch it tomorrow morning!!!! #MurderHusbands"
6.37804E+17	positive	Pleased to welcome the LGBT community to the Capital City for the 26th Annual Pride Parade in downtown Lansing... http://t.co/fHcfGWgqJX
6.37805E+17	positive	We're having a sausage party at 1412 E.6th St from 9pm-2:30ish. Stop by after the Pride parade
6.37922E+17	positive	A pleasure and honour to march with @stonewalluk at the Pride Parade in Manchester yesterday! #ManchesterPride2015  https://t.co/fpbjQSc3YT
6.38432E+17	positive	This Friday is the deadline to get your applications in for the Pride Parade!  You can email them to... http://t.co/OmQpYsSUXZ
6.38802E+17	positive	Anyone in Calgary going to the pride parade on Sunday?  :)
6.3881E+17	positive	Pride Parade this Sunday -- looks like it's going to be huge!  https://t.co/tbC69GU4Gm
6.3887E+17	positive	Getting the our look ready for the Pride Parade this Sunday in Calgary.
6.39419E+17	positive	Watch Brian Burke right now @GlobalCalgary ....   he's the Parade Marshall at the Pride Parade this Sunday....
6.39494E+17	positive	"My tartan will have to take a rest this year, I'm part of the broadcast crew for the Pride Parade on Sunday!! https://t.co/qyyPzdwHfM"
6.39831E+17	neutral	"I don't go to the Stampede parade either, but, I still support it. Pride parade isn't a mandatory event.  https://t.co/g40B7QSC6X"
6.39858E+17	positive	Are you joining us for the Pride Parade on Sun Sept 6? Starts at noon! http://t.co/sXlkWAwuKw
6.39906E+17	positive	Brian #Burke will serve as grand marshal of the #Calgary Pride Parade on Sunday. http://t.co/UkcOlsSNTD: http://t.co/NjbUJYTEDA
6.40045E+17	neutral	Well that Flames March in Pride Parade thread is going predictably well
6.40244E+17	positive	Planning on heading to the Pride Parade tomorrow? Here are all the details: http://t.co/u6KP5yQeD7 #YYCPride #YYC
6.40286E+17	neutral	@calgarytransit will the service disruption be fixed before the Pride Parade tomorrow?
6.40424E+17	neutral	@RainMan_246 not a lot. Id love to go to the Pride Parade on Sunday except it's suppose to rain. How about you?
6.40527E+17	positive	@JennaNFreeman Are you sure the Pride parade starts at 1st St SW.....I am pretty certain it is 1st St SE...
6.40561E+17	positive	Sportsnet 960 The FAN is a fan of the Pride Parade and we are so excited for it to get going. Grab a seat on 9th... http://t.co/CbZHptzuJw
6.40594E+17	neutral	"Kootenay Pride Parade 2015 3pm SEPTEMBER 6, 2015 Back for its 19th year, the Pride Parade is the most visible... http://t.co/2sHx9n5G8r"
6.40753E+17	negative	"Obviously he's not going to march in the Pride parade in San Francisco, says one of these non-Catholic fans.... http://t.co/MNXBtqHGGD"
6.40903E+17	positive	"First the @InfernoCWHL, now the @NHLFlames march in the Pride parade - this is awesome.   http://t.co/yx3EUMUFRm"
6.41451E+17	positive	Can it just be Sunday so I can go to Burlington's Pride Parade?
